transaction_id,atm_id,timestamp,type,amount_naira,success,duration_seconds,card_type,peak_hour
TXN-1747086119-94270,ATM-00001,2025-05-12T22:41:59.914566,withdrawal,10000,TRUE,109,Mastercard,FALSE
TXN-1747073399-35138,ATM-00001,2025-05-12T19:09:59.914566,withdrawal,100000,TRUE,37,Mastercard,FALSE
TXN-1747074899-53948,ATM-00001,2025-05-12T19:34:59.914566,withdrawal,20000,TRUE,23,Mastercard,FALSE
TXN-1747086839-73802,ATM-00001,2025-05-12T22:53:59.914566,withdrawal,100000,TRUE,58,Verve,FALSE
TXN-1747061819-77767,ATM-00001,2025-05-12T15:56:59.914566,withdrawal,50000,TRUE,20,Visa,FALSE
TXN-1747032719-62843,ATM-00001,2025-05-12T07:51:59.914566,withdrawal,20000,TRUE,85,Mastercard,FALSE
TXN-1747046339-98892,ATM-00001,2025-05-12T11:38:59.914566,deposit,0,TRUE,57,Mastercard,TRUE
TXN-1747034639-45933,ATM-00001,2025-05-12T08:23:59.914566,deposit,0,TRUE,24,Visa,FALSE
TXN-1747027019-85761,ATM-00001,2025-05-12T06:16:59.914566,withdrawal,5000,TRUE,19,Visa,FALSE
TXN-1747064639-27717,ATM-00001,2025-05-12T16:43:59.914566,withdrawal,20000,TRUE,58,Mastercard,TRUE
TXN-1747088339-51970,ATM-00001,2025-05-12T23:18:59.914566,withdrawal,50000,TRUE,29,Visa,FALSE
TXN-1747048139-43129,ATM-00001,2025-05-12T12:08:59.914566,withdrawal,20000,TRUE,30,Verve,FALSE
TXN-1747027379-59947,ATM-00001,2025-05-12T06:22:59.914566,withdrawal,20000,TRUE,119,Mastercard,FALSE
TXN-1747026719-42927,ATM-00001,2025-05-12T06:11:59.914566,withdrawal,10000,TRUE,24,Visa,FALSE
TXN-1747048859-81938,ATM-00001,2025-05-12T12:20:59.914566,balance_inquiry,0,TRUE,86,Verve,FALSE
TXN-1747028459-72691,ATM-00001,2025-05-12T06:40:59.914566,withdrawal,50000,FALSE,86,Mastercard,FALSE
TXN-1747050659-60812,ATM-00001,2025-05-12T12:50:59.914566,withdrawal,20000,TRUE,88,Verve,FALSE
TXN-1747008839-58895,ATM-00001,2025-05-12T01:13:59.914566,withdrawal,50000,TRUE,30,Visa,FALSE
TXN-1747006139-82884,ATM-00001,2025-05-12T00:28:59.914566,balance_inquiry,0,TRUE,114,Verve,FALSE
TXN-1747021019-96226,ATM-00001,2025-05-12T04:36:59.914566,deposit,0,TRUE,110,Visa,FALSE
TXN-1747087679-85781,ATM-00001,2025-05-12T23:07:59.914566,withdrawal,100000,TRUE,66,Visa,FALSE
TXN-1747052039-26714,ATM-00001,2025-05-12T13:13:59.914566,deposit,0,TRUE,73,Mastercard,FALSE
TXN-1747043999-31501,ATM-00001,2025-05-12T10:59:59.914566,withdrawal,10000,TRUE,55,Verve,TRUE
TXN-1747061339-90723,ATM-00001,2025-05-12T15:48:59.914566,withdrawal,50000,TRUE,58,Verve,FALSE
TXN-1747060439-97680,ATM-00001,2025-05-12T15:33:59.914566,balance_inquiry,0,TRUE,55,Mastercard,FALSE
TXN-1747078559-15926,ATM-00001,2025-05-12T20:35:59.914566,withdrawal,5000,TRUE,35,Verve,FALSE
TXN-1747069019-31193,ATM-00001,2025-05-12T17:56:59.914566,withdrawal,5000,TRUE,114,Visa,TRUE
TXN-1747024019-93182,ATM-00001,2025-05-12T05:26:59.914566,withdrawal,100000,TRUE,102,Verve,FALSE
TXN-1747011239-65871,ATM-00001,2025-05-12T01:53:59.914566,withdrawal,5000,TRUE,69,Verve,FALSE
TXN-1747015619-37609,ATM-00001,2025-05-12T03:06:59.914566,withdrawal,50000,TRUE,43,Verve,FALSE
TXN-1747027739-68370,ATM-00001,2025-05-12T06:28:59.914566,withdrawal,100000,TRUE,54,Mastercard,FALSE
TXN-1747066019-20968,ATM-00001,2025-05-12T17:06:59.914566,withdrawal,50000,TRUE,67,Mastercard,TRUE
TXN-1747073759-18606,ATM-00001,2025-05-12T19:15:59.914566,withdrawal,5000,TRUE,54,Visa,FALSE
TXN-1747008779-86047,ATM-00001,2025-05-12T01:12:59.914566,deposit,0,TRUE,58,Verve,FALSE
TXN-1747061819-44015,ATM-00001,2025-05-12T15:56:59.914566,withdrawal,50000,TRUE,100,Verve,FALSE
TXN-1747022159-98669,ATM-00001,2025-05-12T04:55:59.914566,withdrawal,50000,TRUE,30,Visa,FALSE
TXN-1747026239-19697,ATM-00001,2025-05-12T06:03:59.914566,balance_inquiry,0,TRUE,101,Mastercard,FALSE
TXN-1747017599-84049,ATM-00001,2025-05-12T03:39:59.914566,withdrawal,20000,TRUE,63,Visa,FALSE
TXN-1747052399-80885,ATM-00001,2025-05-12T13:19:59.914566,withdrawal,10000,TRUE,106,Verve,FALSE
TXN-1747070219-37997,ATM-00001,2025-05-12T18:16:59.914566,withdrawal,100000,TRUE,19,Verve,TRUE
TXN-1747006739-19646,ATM-00001,2025-05-12T00:38:59.914566,withdrawal,100000,TRUE,93,Verve,FALSE
TXN-1747059119-17210,ATM-00001,2025-05-12T15:11:59.914566,balance_inquiry,0,TRUE,51,Visa,FALSE
TXN-1747038959-27193,ATM-00001,2025-05-12T09:35:59.914566,withdrawal,50000,TRUE,104,Verve,TRUE
TXN-1747004519-98981,ATM-00001,2025-05-12T00:01:59.914566,withdrawal,20000,TRUE,24,Visa,FALSE
TXN-1747011599-84593,ATM-00001,2025-05-12T01:59:59.914566,deposit,0,TRUE,85,Mastercard,FALSE
TXN-1747061219-89651,ATM-00001,2025-05-12T15:46:59.914566,withdrawal,50000,TRUE,100,Verve,FALSE
TXN-1747006079-33788,ATM-00001,2025-05-12T00:27:59.914566,withdrawal,10000,TRUE,104,Mastercard,FALSE
TXN-1747018559-39688,ATM-00001,2025-05-12T03:55:59.914566,withdrawal,20000,TRUE,107,Verve,FALSE
TXN-1747069859-56531,ATM-00001,2025-05-12T18:10:59.914566,withdrawal,50000,TRUE,32,Visa,TRUE
TXN-1747005419-81132,ATM-00001,2025-05-12T00:16:59.914566,deposit,0,TRUE,30,Mastercard,FALSE
TXN-1747034099-41518,ATM-00001,2025-05-12T08:14:59.914566,withdrawal,50000,TRUE,59,Mastercard,FALSE
TXN-1747082159-44478,ATM-00001,2025-05-12T21:35:59.914566,withdrawal,20000,TRUE,48,Mastercard,FALSE
TXN-1747068839-38039,ATM-00001,2025-05-12T17:53:59.914566,balance_inquiry,0,TRUE,78,Visa,TRUE
TXN-1747067699-42091,ATM-00001,2025-05-12T17:34:59.914566,withdrawal,20000,TRUE,80,Visa,TRUE
TXN-1747072859-10484,ATM-00001,2025-05-12T19:00:59.914566,withdrawal,100000,TRUE,109,Mastercard,FALSE
TXN-1747054439-50549,ATM-00001,2025-05-12T13:53:59.914566,withdrawal,100000,TRUE,28,Verve,FALSE
TXN-1747063799-74201,ATM-00001,2025-05-12T16:29:59.914566,withdrawal,10000,TRUE,94,Visa,TRUE
TXN-1747006739-85741,ATM-00001,2025-05-12T00:38:59.914566,withdrawal,10000,TRUE,119,Visa,FALSE
TXN-1747032179-43992,ATM-00001,2025-05-12T07:42:59.914566,withdrawal,10000,TRUE,76,Verve,FALSE
TXN-1747090799-75364,ATM-00001,2025-05-12T23:59:59.914566,withdrawal,10000,TRUE,17,Mastercard,FALSE
TXN-1747067759-69072,ATM-00001,2025-05-12T17:35:59.914566,withdrawal,100000,TRUE,29,Visa,TRUE
TXN-1747007879-69439,ATM-00001,2025-05-12T00:57:59.914566,withdrawal,20000,TRUE,109,Mastercard,FALSE
TXN-1747040699-44190,ATM-00001,2025-05-12T10:04:59.914566,balance_inquiry,0,TRUE,77,Verve,TRUE
TXN-1747005059-21434,ATM-00001,2025-05-12T00:10:59.914566,withdrawal,5000,TRUE,99,Mastercard,FALSE
TXN-1747007699-15342,ATM-00001,2025-05-12T00:54:59.914566,withdrawal,50000,TRUE,107,Mastercard,FALSE
TXN-1747056299-52975,ATM-00001,2025-05-12T14:24:59.914566,withdrawal,20000,TRUE,37,Verve,FALSE
TXN-1747061819-46090,ATM-00001,2025-05-12T15:56:59.914566,balance_inquiry,0,TRUE,16,Mastercard,FALSE
TXN-1747033259-65198,ATM-00001,2025-05-12T08:00:59.914566,withdrawal,10000,TRUE,60,Verve,FALSE
TXN-1747024979-46706,ATM-00001,2025-05-12T05:42:59.914566,withdrawal,5000,TRUE,48,Visa,FALSE
TXN-1747033079-20658,ATM-00001,2025-05-12T07:57:59.914566,withdrawal,20000,TRUE,115,Verve,FALSE
TXN-1747011839-64345,ATM-00001,2025-05-12T02:03:59.914566,deposit,0,TRUE,64,Mastercard,FALSE
TXN-1747039199-93517,ATM-00001,2025-05-12T09:39:59.914566,withdrawal,5000,TRUE,56,Verve,TRUE
TXN-1747013399-12065,ATM-00001,2025-05-12T02:29:59.914566,withdrawal,50000,FALSE,18,Mastercard,FALSE
TXN-1747019759-75515,ATM-00001,2025-05-12T04:15:59.914566,balance_inquiry,0,TRUE,95,Visa,FALSE
TXN-1747034339-13709,ATM-00001,2025-05-12T08:18:59.914566,withdrawal,20000,TRUE,17,Verve,FALSE
TXN-1747068179-63764,ATM-00001,2025-05-12T17:42:59.914566,withdrawal,100000,TRUE,99,Verve,TRUE
TXN-1747088099-81656,ATM-00001,2025-05-12T23:14:59.914566,withdrawal,20000,TRUE,81,Visa,FALSE
TXN-1747059779-23917,ATM-00001,2025-05-12T15:22:59.914566,balance_inquiry,0,TRUE,75,Visa,FALSE
TXN-1747082999-84325,ATM-00001,2025-05-12T21:49:59.914566,withdrawal,5000,TRUE,93,Mastercard,FALSE
TXN-1747057079-71272,ATM-00001,2025-05-12T14:37:59.914566,balance_inquiry,0,TRUE,107,Visa,FALSE
TXN-1747055339-63330,ATM-00001,2025-05-12T14:08:59.914566,balance_inquiry,0,TRUE,59,Mastercard,FALSE
TXN-1747050959-93392,ATM-00001,2025-05-12T12:55:59.914566,withdrawal,5000,TRUE,73,Visa,FALSE
TXN-1747048859-29571,ATM-00001,2025-05-12T12:20:59.914566,withdrawal,10000,TRUE,23,Verve,FALSE
TXN-1747055519-76427,ATM-00001,2025-05-12T14:11:59.914566,deposit,0,TRUE,108,Verve,FALSE
TXN-1747090139-77416,ATM-00001,2025-05-12T23:48:59.914566,withdrawal,10000,TRUE,58,Verve,FALSE
TXN-1747073039-74273,ATM-00001,2025-05-12T19:03:59.914566,withdrawal,20000,TRUE,64,Mastercard,FALSE
TXN-1747012619-94987,ATM-00001,2025-05-12T02:16:59.914566,withdrawal,100000,TRUE,94,Mastercard,FALSE
TXN-1747089539-57617,ATM-00001,2025-05-12T23:38:59.914566,withdrawal,20000,TRUE,26,Visa,FALSE
TXN-1747079459-12186,ATM-00001,2025-05-12T20:50:59.914566,withdrawal,10000,TRUE,56,Visa,FALSE
TXN-1747010999-33653,ATM-00001,2025-05-12T01:49:59.914566,withdrawal,20000,TRUE,30,Visa,FALSE
TXN-1747070999-15794,ATM-00001,2025-05-12T18:29:59.914566,withdrawal,5000,TRUE,95,Mastercard,TRUE
TXN-1747023719-78092,ATM-00001,2025-05-12T05:21:59.914566,withdrawal,20000,TRUE,15,Visa,FALSE
TXN-1747007099-12024,ATM-00001,2025-05-12T00:44:59.914566,deposit,0,TRUE,57,Verve,FALSE
TXN-1747045679-36156,ATM-00001,2025-05-12T11:27:59.914566,withdrawal,10000,TRUE,52,Visa,TRUE
TXN-1747079999-25245,ATM-00001,2025-05-12T20:59:59.914566,deposit,0,TRUE,120,Visa,FALSE
TXN-1747083899-92044,ATM-00001,2025-05-12T22:04:59.914566,withdrawal,10000,TRUE,60,Visa,FALSE
TXN-1747043459-98053,ATM-00001,2025-05-12T10:50:59.914566,withdrawal,5000,TRUE,106,Visa,TRUE
TXN-1747031999-54955,ATM-00001,2025-05-12T07:39:59.914566,withdrawal,5000,TRUE,59,Verve,FALSE
TXN-1747027259-38989,ATM-00001,2025-05-12T06:20:59.914566,withdrawal,20000,TRUE,26,Visa,FALSE
TXN-1747042139-33084,ATM-00001,2025-05-12T10:28:59.914566,deposit,0,TRUE,59,Verve,TRUE
TXN-1747015019-37468,ATM-00001,2025-05-12T02:56:59.914566,withdrawal,100000,TRUE,84,Verve,FALSE
TXN-1747082939-20879,ATM-00001,2025-05-12T21:48:59.914566,withdrawal,20000,TRUE,118,Mastercard,FALSE
TXN-1747010939-33247,ATM-00001,2025-05-12T01:48:59.914566,balance_inquiry,0,FALSE,74,Verve,FALSE
TXN-1747078379-62633,ATM-00001,2025-05-12T20:32:59.914566,withdrawal,10000,TRUE,72,Verve,FALSE
TXN-1747040759-76364,ATM-00001,2025-05-12T10:05:59.914566,withdrawal,5000,FALSE,57,Verve,TRUE
TXN-1747077119-70202,ATM-00001,2025-05-12T20:11:59.914566,balance_inquiry,0,TRUE,73,Visa,FALSE
TXN-1747070579-79391,ATM-00001,2025-05-12T18:22:59.914566,withdrawal,20000,TRUE,98,Verve,TRUE
TXN-1747058159-78223,ATM-00001,2025-05-12T14:55:59.914566,balance_inquiry,0,TRUE,70,Verve,FALSE
TXN-1747041479-22234,ATM-00001,2025-05-12T10:17:59.914566,withdrawal,5000,TRUE,104,Visa,TRUE
TXN-1747027259-88735,ATM-00001,2025-05-12T06:20:59.914566,withdrawal,10000,TRUE,45,Visa,FALSE
TXN-1747039079-53845,ATM-00001,2025-05-12T09:37:59.914566,withdrawal,50000,TRUE,65,Visa,TRUE
TXN-1747033319-74836,ATM-00001,2025-05-12T08:01:59.914566,balance_inquiry,0,TRUE,63,Mastercard,FALSE
TXN-1747043399-47779,ATM-00001,2025-05-12T10:49:59.914566,withdrawal,20000,TRUE,62,Verve,TRUE
TXN-1747007819-17507,ATM-00001,2025-05-12T00:56:59.914566,withdrawal,10000,TRUE,36,Verve,FALSE
TXN-1747088459-82379,ATM-00001,2025-05-12T23:20:59.914566,withdrawal,5000,TRUE,38,Visa,FALSE
TXN-1747079879-31775,ATM-00001,2025-05-12T20:57:59.914566,withdrawal,5000,TRUE,46,Visa,FALSE
TXN-1747008359-34496,ATM-00001,2025-05-12T01:05:59.914566,balance_inquiry,0,TRUE,50,Verve,FALSE
TXN-1747037699-93848,ATM-00001,2025-05-12T09:14:59.914566,withdrawal,100000,TRUE,55,Visa,TRUE
TXN-1747033979-49255,ATM-00001,2025-05-12T08:12:59.914566,balance_inquiry,0,TRUE,111,Mastercard,FALSE
TXN-1747006499-30049,ATM-00001,2025-05-12T00:34:59.914566,withdrawal,10000,TRUE,108,Visa,FALSE
TXN-1747079459-95187,ATM-00001,2025-05-12T20:50:59.914566,withdrawal,20000,TRUE,19,Mastercard,FALSE
TXN-1747081859-83051,ATM-00001,2025-05-12T21:30:59.914566,deposit,0,TRUE,92,Verve,FALSE
TXN-1747084139-20066,ATM-00001,2025-05-12T22:08:59.914566,withdrawal,5000,TRUE,112,Mastercard,FALSE
TXN-1747039559-76135,ATM-00001,2025-05-12T09:45:59.914566,withdrawal,5000,TRUE,17,Visa,TRUE
TXN-1747037639-92483,ATM-00001,2025-05-12T09:13:59.914566,withdrawal,20000,TRUE,41,Verve,TRUE
TXN-1747034519-97237,ATM-00001,2025-05-12T08:21:59.914566,balance_inquiry,0,TRUE,27,Mastercard,FALSE
TXN-1747011059-14509,ATM-00001,2025-05-12T01:50:59.914566,withdrawal,5000,TRUE,66,Mastercard,FALSE
TXN-1747047659-29765,ATM-00001,2025-05-12T12:00:59.914566,deposit,0,TRUE,66,Verve,FALSE
TXN-1747063199-27825,ATM-00001,2025-05-12T16:19:59.914566,withdrawal,50000,TRUE,75,Mastercard,TRUE
TXN-1747034219-36566,ATM-00001,2025-05-12T08:16:59.914566,withdrawal,10000,TRUE,61,Verve,FALSE
TXN-1747013519-93942,ATM-00001,2025-05-12T02:31:59.914566,balance_inquiry,0,TRUE,105,Verve,FALSE
TXN-1747040039-41879,ATM-00001,2025-05-12T09:53:59.914566,withdrawal,10000,TRUE,27,Mastercard,TRUE
TXN-1747075799-54805,ATM-00001,2025-05-12T19:49:59.914566,balance_inquiry,0,TRUE,98,Visa,FALSE
TXN-1747007519-54479,ATM-00001,2025-05-12T00:51:59.914566,withdrawal,5000,TRUE,56,Verve,FALSE
TXN-1747050659-14862,ATM-00001,2025-05-12T12:50:59.914566,withdrawal,20000,TRUE,44,Verve,FALSE
TXN-1747070579-74015,ATM-00001,2025-05-12T18:22:59.914566,deposit,0,TRUE,106,Visa,TRUE
TXN-1747069799-89621,ATM-00001,2025-05-12T18:09:59.914566,withdrawal,100000,TRUE,89,Verve,TRUE
TXN-1747027739-53619,ATM-00001,2025-05-12T06:28:59.914566,withdrawal,100000,TRUE,73,Visa,FALSE
TXN-1747066139-68620,ATM-00001,2025-05-12T17:08:59.914566,withdrawal,100000,TRUE,71,Visa,TRUE
TXN-1747020659-31298,ATM-00001,2025-05-12T04:30:59.914566,withdrawal,50000,TRUE,83,Visa,FALSE
TXN-1747066139-30954,ATM-00001,2025-05-12T17:08:59.914566,withdrawal,10000,TRUE,72,Verve,TRUE
TXN-1747053659-85823,ATM-00001,2025-05-12T13:40:59.914566,withdrawal,20000,TRUE,76,Mastercard,FALSE
TXN-1747048979-70263,ATM-00001,2025-05-12T12:22:59.914566,withdrawal,50000,TRUE,48,Verve,FALSE
TXN-1747045079-94789,ATM-00001,2025-05-12T11:17:59.914566,deposit,0,FALSE,105,Visa,TRUE
TXN-1747006679-94933,ATM-00001,2025-05-12T00:37:59.914566,withdrawal,100000,TRUE,66,Visa,FALSE
TXN-1747024259-49427,ATM-00001,2025-05-12T05:30:59.914566,withdrawal,20000,TRUE,105,Verve,FALSE
TXN-1747080779-78137,ATM-00001,2025-05-12T21:12:59.914566,withdrawal,20000,TRUE,17,Mastercard,FALSE
TXN-1747066319-22590,ATM-00001,2025-05-12T17:11:59.914566,withdrawal,100000,TRUE,39,Verve,TRUE
TXN-1747022819-48642,ATM-00001,2025-05-12T05:06:59.914566,withdrawal,10000,TRUE,44,Mastercard,FALSE
TXN-1747065779-98251,ATM-00001,2025-05-12T17:02:59.914566,withdrawal,20000,TRUE,50,Visa,TRUE
TXN-1747078199-29932,ATM-00001,2025-05-12T20:29:59.914566,withdrawal,5000,TRUE,67,Visa,FALSE
TXN-1747087139-50520,ATM-00001,2025-05-12T22:58:59.914566,withdrawal,10000,TRUE,119,Visa,FALSE
TXN-1747005059-78607,ATM-00001,2025-05-12T00:10:59.914566,withdrawal,10000,TRUE,78,Mastercard,FALSE
TXN-1747019219-86181,ATM-00001,2025-05-12T04:06:59.914566,withdrawal,5000,TRUE,68,Verve,FALSE
TXN-1747057679-47426,ATM-00001,2025-05-12T14:47:59.914566,balance_inquiry,0,TRUE,90,Mastercard,FALSE
TXN-1747031759-28637,ATM-00001,2025-05-12T07:35:59.914566,withdrawal,20000,TRUE,66,Mastercard,FALSE
TXN-1747081679-74134,ATM-00001,2025-05-12T21:27:59.914566,balance_inquiry,0,TRUE,29,Mastercard,FALSE
TXN-1747034519-51086,ATM-00001,2025-05-12T08:21:59.914566,deposit,0,TRUE,25,Visa,FALSE
TXN-1747032299-20586,ATM-00001,2025-05-12T07:44:59.914566,withdrawal,20000,TRUE,24,Verve,FALSE
TXN-1747059419-64776,ATM-00001,2025-05-12T15:16:59.914566,withdrawal,5000,TRUE,81,Mastercard,FALSE
TXN-1747056899-72263,ATM-00001,2025-05-12T14:34:59.914566,withdrawal,10000,TRUE,41,Mastercard,FALSE
TXN-1747046279-62580,ATM-00001,2025-05-12T11:37:59.914566,withdrawal,50000,TRUE,36,Verve,TRUE
TXN-1747063859-85581,ATM-00001,2025-05-12T16:30:59.914566,withdrawal,50000,TRUE,56,Visa,TRUE
TXN-1747035779-70853,ATM-00001,2025-05-12T08:42:59.914566,withdrawal,100000,TRUE,91,Visa,FALSE
TXN-1747073159-82167,ATM-00001,2025-05-12T19:05:59.914566,withdrawal,10000,TRUE,102,Mastercard,FALSE
TXN-1747027259-77526,ATM-00001,2025-05-12T06:20:59.914566,balance_inquiry,0,TRUE,82,Mastercard,FALSE
TXN-1747011659-89597,ATM-00001,2025-05-12T02:00:59.914566,deposit,0,TRUE,106,Mastercard,FALSE
TXN-1747055579-75403,ATM-00001,2025-05-12T14:12:59.914566,balance_inquiry,0,TRUE,72,Visa,FALSE
TXN-1747022579-41527,ATM-00001,2025-05-12T05:02:59.914566,withdrawal,20000,TRUE,59,Mastercard,FALSE
TXN-1747090139-64352,ATM-00001,2025-05-12T23:48:59.914566,withdrawal,5000,TRUE,32,Verve,FALSE
TXN-1747076159-49883,ATM-00001,2025-05-12T19:55:59.914566,withdrawal,50000,TRUE,83,Visa,FALSE
TXN-1747043219-35274,ATM-00001,2025-05-12T10:46:59.914566,withdrawal,100000,TRUE,114,Mastercard,TRUE
TXN-1747006499-54478,ATM-00001,2025-05-12T00:34:59.914566,withdrawal,20000,TRUE,37,Verve,FALSE
TXN-1747030619-39472,ATM-00001,2025-05-12T07:16:59.914566,balance_inquiry,0,TRUE,109,Verve,FALSE
TXN-1747079699-60519,ATM-00001,2025-05-12T20:54:59.914566,withdrawal,10000,TRUE,59,Verve,FALSE
TXN-1747051859-16801,ATM-00001,2025-05-12T13:10:59.914566,deposit,0,TRUE,32,Mastercard,FALSE
TXN-1747080119-30679,ATM-00001,2025-05-12T21:01:59.914566,withdrawal,5000,TRUE,68,Mastercard,FALSE
TXN-1747077179-31566,ATM-00001,2025-05-12T20:12:59.914566,withdrawal,50000,TRUE,24,Mastercard,FALSE
TXN-1747052699-54726,ATM-00001,2025-05-12T13:24:59.914566,withdrawal,20000,TRUE,27,Verve,FALSE
TXN-1747057559-93244,ATM-00001,2025-05-12T14:45:59.914566,withdrawal,20000,TRUE,16,Mastercard,FALSE
TXN-1747049339-93235,ATM-00001,2025-05-12T12:28:59.914566,withdrawal,50000,TRUE,118,Verve,FALSE
TXN-1747090739-69266,ATM-00001,2025-05-12T23:58:59.914566,balance_inquiry,0,TRUE,57,Mastercard,FALSE
TXN-1747005659-87798,ATM-00001,2025-05-12T00:20:59.914566,withdrawal,50000,TRUE,31,Verve,FALSE
TXN-1747038059-88571,ATM-00001,2025-05-12T09:20:59.914566,withdrawal,50000,TRUE,81,Mastercard,TRUE
TXN-1747054379-41391,ATM-00001,2025-05-12T13:52:59.914566,withdrawal,10000,TRUE,26,Verve,FALSE
TXN-1747022819-76795,ATM-00001,2025-05-12T05:06:59.914566,withdrawal,100000,TRUE,91,Verve,FALSE
TXN-1747050839-94786,ATM-00001,2025-05-12T12:53:59.914566,deposit,0,TRUE,63,Mastercard,FALSE
TXN-1747073639-18882,ATM-00001,2025-05-12T19:13:59.914566,deposit,0,TRUE,56,Verve,FALSE
TXN-1747065659-45439,ATM-00001,2025-05-12T17:00:59.914566,withdrawal,50000,TRUE,81,Mastercard,TRUE
TXN-1747042139-41512,ATM-00001,2025-05-12T10:28:59.914566,withdrawal,50000,TRUE,33,Verve,TRUE
TXN-1747004579-55276,ATM-00001,2025-05-12T00:02:59.914566,withdrawal,100000,TRUE,107,Mastercard,FALSE
TXN-1747066079-28375,ATM-00001,2025-05-12T17:07:59.914566,withdrawal,50000,TRUE,102,Visa,TRUE
TXN-1747072079-11191,ATM-00001,2025-05-12T18:47:59.914566,withdrawal,50000,TRUE,96,Verve,TRUE
TXN-1747089059-81584,ATM-00001,2025-05-12T23:30:59.914566,balance_inquiry,0,TRUE,57,Verve,FALSE
TXN-1747069439-20647,ATM-00001,2025-05-12T18:03:59.914566,withdrawal,5000,TRUE,85,Mastercard,TRUE
TXN-1747082099-21611,ATM-00001,2025-05-12T21:34:59.914566,withdrawal,10000,TRUE,41,Visa,FALSE
TXN-1747136759-40804,ATM-00001,2025-05-13T12:45:59.914566,withdrawal,50000,TRUE,118,Mastercard,FALSE
TXN-1747124099-68900,ATM-00001,2025-05-13T09:14:59.914566,balance_inquiry,0,TRUE,73,Visa,TRUE
TXN-1747106939-13008,ATM-00001,2025-05-13T04:28:59.914566,withdrawal,50000,TRUE,29,Mastercard,FALSE
TXN-1747122779-78337,ATM-00001,2025-05-13T08:52:59.914566,withdrawal,10000,TRUE,82,Verve,FALSE
TXN-1747098959-76916,ATM-00001,2025-05-13T02:15:59.914566,deposit,0,TRUE,53,Visa,FALSE
TXN-1747120259-37908,ATM-00001,2025-05-13T08:10:59.914566,balance_inquiry,0,TRUE,103,Visa,FALSE
TXN-1747176659-33102,ATM-00001,2025-05-13T23:50:59.914566,withdrawal,50000,TRUE,58,Visa,FALSE
TXN-1747123979-96133,ATM-00001,2025-05-13T09:12:59.914566,withdrawal,5000,TRUE,29,Verve,TRUE
TXN-1747153379-95257,ATM-00001,2025-05-13T17:22:59.914566,balance_inquiry,0,TRUE,66,Mastercard,TRUE
TXN-1747137419-21570,ATM-00001,2025-05-13T12:56:59.914566,withdrawal,20000,TRUE,48,Visa,FALSE
TXN-1747105679-72833,ATM-00001,2025-05-13T04:07:59.914566,withdrawal,20000,TRUE,64,Visa,FALSE
TXN-1747092359-65011,ATM-00001,2025-05-13T00:25:59.914566,balance_inquiry,0,TRUE,47,Mastercard,FALSE
TXN-1747100819-32261,ATM-00001,2025-05-13T02:46:59.914566,withdrawal,50000,TRUE,28,Mastercard,FALSE
TXN-1747162319-76534,ATM-00001,2025-05-13T19:51:59.914566,withdrawal,20000,TRUE,49,Visa,FALSE
TXN-1747101539-19854,ATM-00001,2025-05-13T02:58:59.914566,withdrawal,20000,TRUE,61,Visa,FALSE
TXN-1747132079-67340,ATM-00001,2025-05-13T11:27:59.914566,withdrawal,20000,TRUE,115,Verve,TRUE
TXN-1747155719-43973,ATM-00001,2025-05-13T18:01:59.914566,withdrawal,10000,TRUE,109,Mastercard,TRUE
TXN-1747115339-60867,ATM-00001,2025-05-13T06:48:59.914566,withdrawal,10000,TRUE,73,Verve,FALSE
TXN-1747132979-85761,ATM-00001,2025-05-13T11:42:59.914566,withdrawal,5000,TRUE,71,Visa,TRUE
TXN-1747126019-92104,ATM-00001,2025-05-13T09:46:59.914566,withdrawal,20000,TRUE,37,Verve,TRUE
TXN-1747173959-61599,ATM-00001,2025-05-13T23:05:59.914566,withdrawal,10000,TRUE,94,Visa,FALSE
TXN-1747109699-51233,ATM-00001,2025-05-13T05:14:59.914566,withdrawal,20000,TRUE,89,Verve,FALSE
TXN-1747107779-98252,ATM-00001,2025-05-13T04:42:59.914566,withdrawal,20000,TRUE,106,Verve,FALSE
TXN-1747154939-67997,ATM-00001,2025-05-13T17:48:59.914566,withdrawal,50000,TRUE,19,Verve,TRUE
TXN-1747156319-81180,ATM-00001,2025-05-13T18:11:59.914566,withdrawal,50000,TRUE,61,Mastercard,TRUE
TXN-1747164299-23260,ATM-00001,2025-05-13T20:24:59.914566,withdrawal,20000,TRUE,115,Verve,FALSE
TXN-1747144619-88276,ATM-00001,2025-05-13T14:56:59.914566,withdrawal,5000,TRUE,117,Mastercard,FALSE
TXN-1747094099-40507,ATM-00001,2025-05-13T00:54:59.914566,withdrawal,100000,TRUE,92,Verve,FALSE
TXN-1747121459-60534,ATM-00001,2025-05-13T08:30:59.914566,withdrawal,20000,TRUE,114,Verve,FALSE
TXN-1747125299-73328,ATM-00001,2025-05-13T09:34:59.914566,withdrawal,100000,TRUE,19,Verve,TRUE
TXN-1747148339-90328,ATM-00001,2025-05-13T15:58:59.914566,withdrawal,100000,TRUE,118,Verve,FALSE
TXN-1747150559-71899,ATM-00001,2025-05-13T16:35:59.914566,withdrawal,10000,TRUE,42,Visa,TRUE
TXN-1747139459-20996,ATM-00001,2025-05-13T13:30:59.914566,balance_inquiry,0,TRUE,102,Visa,FALSE
TXN-1747139279-65382,ATM-00001,2025-05-13T13:27:59.914566,withdrawal,10000,TRUE,17,Verve,FALSE
