timestamp,atm_id,cash_level,cash_percentage,uptime_status,network_latency_ms,temperature_c,error_codes,transactions_last_hour,card_reader_health,dispenser_health,printer_health
2025-05-13T13:38:11.525109,ATM-00001,7784348,77,online,60,31.3,[],9,94,99,94
2025-05-13T13:43:11.525109,ATM-00001,7782299,77,online,30,21.6,[],4,98,89,94
2025-05-13T13:48:11.525109,ATM-00001,7778843,77,online,102,26.9,[],14,94,93,86
2025-05-13T13:53:11.525109,ATM-00001,7774622,77,online,50,21.4,[],13,99,83,86
2025-05-13T13:58:11.525109,ATM-00001,7771876,77,online,139,25,[],13,90,96,89
2025-05-13T14:03:11.525109,ATM-00001,7769036,77,online,64,29.3,[],9,95,88,99
2025-05-13T14:08:11.525109,ATM-00001,7764451,77,online,52,25,[],12,94,93,97
2025-05-13T14:13:11.525109,ATM-00001,7761117,77,online,90,27.1,[],14,85,80,79
2025-05-13T14:18:11.525109,ATM-00001,7758903,77,online,79,23.4,[],12,94,91,81
2025-05-13T14:23:11.525109,ATM-00001,7754210,77,online,64,31.8,[],6,94,90,98
2025-05-13T14:28:11.525109,ATM-00001,7751207,77,online,119,23.8,[],5,98,91,99
2025-05-13T14:33:11.525109,ATM-00001,7746896,77,online,97,26.5,[],13,85,87,97
2025-05-13T14:38:11.525109,ATM-00001,7742241,77,offline,71,21.3,[],13,97,82,100
2025-05-13T14:43:11.525109,ATM-00001,7740148,77,online,136,24.7,[],7,87,83,77
2025-05-13T14:48:11.525109,ATM-00001,7736537,77,online,47,26.9,[],6,87,91,82
2025-05-13T14:53:11.525109,ATM-00001,7731541,77,online,38,19.6,[],14,97,90,76
2025-05-13T14:58:11.525109,ATM-00001,7726724,77,online,116,20.8,[],13,96,80,86
2025-05-13T15:03:11.525109,ATM-00001,7722659,77,online,55,19.7,[],4,86,100,94
2025-05-13T15:08:11.525109,ATM-00001,7717952,77,online,35,18.4,[],7,94,87,75
2025-05-13T15:13:11.525109,ATM-00001,7716092,77,online,144,21.2,[],13,97,90,87
2025-05-13T15:18:11.525109,ATM-00001,7711335,77,online,134,27,[],11,85,100,91
2025-05-13T15:23:11.525109,ATM-00001,7708723,77,online,70,31.1,[],15,99,93,98
2025-05-13T15:28:11.525109,ATM-00001,7705820,77,online,45,19.2,[],14,86,94,85
2025-05-13T15:33:11.525109,ATM-00001,7702905,77,online,148,30.1,[],10,87,88,78
2025-05-13T15:38:11.525109,ATM-00001,7699785,76,online,67,24,[],5,92,80,100
2025-05-13T15:43:11.525109,ATM-00001,7696062,76,online,85,28.2,[],7,91,96,98
2025-05-13T15:48:11.525109,ATM-00001,7693294,76,online,149,30.2,[],10,94,84,97
2025-05-13T15:53:11.525109,ATM-00001,7688677,76,online,100,30.7,[],8,94,95,83
2025-05-13T15:58:11.525109,ATM-00001,7685666,76,online,94,24.8,[],15,100,85,95
2025-05-13T16:03:11.525109,ATM-00001,7675666,76,online,137,30.8,[],33,90,85,100
2025-05-13T16:08:11.525109,ATM-00001,7665856,76,online,95,18.4,[],23,89,83,75
2025-05-13T16:13:11.525109,ATM-00001,7659087,76,online,122,19.7,[],30,99,96,85
2025-05-13T16:18:11.525109,ATM-00001,7649364,76,online,28,28.1,[],34,97,92,79
2025-05-13T16:23:11.525109,ATM-00001,7637989,76,online,75,21.3,[],22,85,81,98
2025-05-13T16:28:11.525109,ATM-00001,7629926,76,online,109,31.2,[],36,90,100,86
2025-05-13T16:33:11.525109,ATM-00001,7618887,76,online,136,29.8,[],38,91,83,80
2025-05-13T16:38:11.525109,ATM-00001,7608301,76,online,112,25.4,[],40,86,83,82
2025-05-13T16:43:11.525109,ATM-00001,7600597,76,online,49,18.9,[],30,92,86,86
2025-05-13T16:48:11.525109,ATM-00001,7591788,75,online,95,29.7,[],18,95,82,85
2025-05-13T16:53:11.525109,ATM-00001,7580439,75,online,99,21.1,[],32,100,82,89
2025-05-13T16:58:11.525109,ATM-00001,7573024,75,online,75,22.9,[],31,87,81,86
2025-05-13T17:03:11.525109,ATM-00001,7563315,75,online,64,22.6,[],30,91,99,88
2025-05-13T17:08:11.525109,ATM-00001,7553583,75,online,71,30,[],39,89,80,95
2025-05-13T17:13:11.525109,ATM-00001,7545374,75,online,127,27.3,[],37,100,97,84
2025-05-13T17:18:11.525109,ATM-00001,7537034,75,online,140,24.7,[],22,97,94,100
2025-05-13T17:23:11.525109,ATM-00001,7528874,75,online,132,30.1,[],26,86,92,87
2025-05-13T17:28:11.525109,ATM-00001,7521073,75,online,52,32,[],38,97,96,85
2025-05-13T17:33:11.525109,ATM-00001,7511400,75,online,127,22,[],21,88,82,77
2025-05-13T17:38:11.525109,ATM-00001,7501239,75,online,101,22.4,[],27,89,83,91
2025-05-13T17:43:11.525109,ATM-00001,7494122,74,online,22,28,[],28,92,85,82
2025-05-13T17:48:11.525109,ATM-00001,7483421,74,online,103,30.1,[],36,87,93,86
2025-05-13T17:53:11.525109,ATM-00001,7472397,74,online,35,29.7,[],22,99,82,95
2025-05-13T17:58:11.525109,ATM-00001,7462552,74,online,102,31.3,[],21,85,80,89
2025-05-13T18:03:11.525109,ATM-00001,7452693,74,online,135,28.3,[],24,88,100,84
2025-05-13T18:08:11.525109,ATM-00001,7441438,74,online,108,30.1,[],18,97,87,81
2025-05-13T18:13:11.525109,ATM-00001,7432859,74,online,76,30,"[""20001""]",37,98,86,76
2025-05-13T18:18:11.525109,ATM-00001,7422561,74,online,110,24.5,[],27,97,81,89
2025-05-13T18:23:11.525109,ATM-00001,7415257,74,online,106,18.3,[],27,98,93,76
2025-05-13T18:28:11.525109,ATM-00001,7404368,74,online,111,18.3,"[""90001""]",19,98,82,76
2025-05-13T18:33:11.525109,ATM-00001,7393104,73,online,124,23.2,[],38,91,84,87
2025-05-13T18:38:11.525109,ATM-00001,7383656,73,online,47,27.1,[],20,93,80,96
2025-05-13T18:43:11.525109,ATM-00001,7374150,73,online,131,25.3,[],21,95,98,100
2025-05-13T18:48:11.525109,ATM-00001,7363248,73,online,21,30.3,[],36,89,80,91
2025-05-13T18:53:11.525109,ATM-00001,7351248,73,online,75,25.4,[],33,91,98,95
2025-05-13T18:58:11.525109,ATM-00001,7342996,73,online,44,25.1,[],22,88,99,92
2025-05-13T19:03:11.525109,ATM-00001,7338720,73,online,52,19.3,[],4,87,94,98
2025-05-13T19:08:11.525109,ATM-00001,7335076,73,online,22,19.4,[],11,98,94,96
2025-05-13T19:13:11.525109,ATM-00001,7331665,73,online,52,23.8,[],15,87,90,79
2025-05-13T19:18:11.525109,ATM-00001,7327168,73,online,63,25.1,"[""D1500""]",9,98,90,100
2025-05-13T19:23:11.525109,ATM-00001,7325062,73,online,145,20.8,[],12,99,89,93
2025-05-13T19:28:11.525109,ATM-00001,7322052,73,online,103,19.9,"[""90001""]",10,98,85,100
2025-05-13T19:33:11.525109,ATM-00001,7318503,73,online,83,31.3,[],8,87,82,91
2025-05-13T19:38:11.525109,ATM-00001,7316140,73,online,128,26.8,[],9,91,99,78
2025-05-13T19:43:11.525109,ATM-00001,7311984,73,online,44,28.7,[],14,91,93,80
2025-05-13T19:48:11.525109,ATM-00001,7307396,73,online,69,22,[],8,85,86,81
2025-05-13T19:53:11.525109,ATM-00001,7304182,73,online,141,22.4,[],13,99,90,89
2025-05-13T19:58:11.525109,ATM-00001,7300869,73,online,95,24,[],14,93,97,79
2025-05-13T20:03:11.525109,ATM-00001,7298575,72,online,145,21,"[""90001""]",5,88,84,85
2025-05-13T20:08:11.525109,ATM-00001,7295128,72,online,145,31.4,[],3,96,81,81
2025-05-13T20:13:11.525109,ATM-00001,7293105,72,online,73,22.3,[],8,86,97,97
2025-05-13T20:18:11.525109,ATM-00001,7289168,72,online,127,26.7,"[""90001""]",14,92,97,90
2025-05-13T20:23:11.525109,ATM-00001,7286046,72,online,145,19.1,[],5,95,87,95
2025-05-13T20:28:11.525109,ATM-00001,7281547,72,online,83,21.7,[],3,98,91,99
2025-05-13T20:33:11.525109,ATM-00001,7277375,72,online,54,26.6,[],12,99,93,87
2025-05-13T20:38:11.525109,ATM-00001,7273706,72,online,60,31.3,[],9,100,100,76
2025-05-13T20:43:11.525109,ATM-00001,7270749,72,online,79,21,[],13,100,94,83
2025-05-13T20:48:11.525109,ATM-00001,7267381,72,online,28,30.1,[],13,93,86,93
2025-05-13T20:53:11.525109,ATM-00001,7263153,72,online,48,25.3,"[""C0047""]",3,91,88,76
2025-05-13T20:58:11.525109,ATM-00001,7260145,72,online,150,20.6,[],4,100,86,96
2025-05-13T21:03:11.525109,ATM-00001,7257740,72,online,33,21,[],9,97,92,84
2025-05-13T21:08:11.525109,ATM-00001,7253695,72,online,44,29.8,[],7,100,96,100
2025-05-13T21:13:11.525109,ATM-00001,7249253,72,online,139,25.4,[],7,96,96,95
2025-05-13T21:18:11.525109,ATM-00001,7244901,72,online,111,24.5,[],4,88,89,94
2025-05-13T21:23:11.525109,ATM-00001,7242762,72,online,95,23.8,[],12,86,92,93
2025-05-13T21:28:11.525109,ATM-00001,7240129,72,online,110,19.4,[],13,91,84,99
2025-05-13T21:33:11.525109,ATM-00001,7235769,72,online,121,23.5,[],11,94,84,75
2025-05-13T21:38:11.525109,ATM-00001,7233988,72,online,118,31.2,[],13,92,81,85
2025-05-13T21:43:11.525109,ATM-00001,7231558,72,online,44,21.8,[],14,99,93,86
2025-05-13T21:48:11.525109,ATM-00001,7229371,72,online,77,21,[],12,94,99,86
2025-05-13T21:53:11.525109,ATM-00001,7225103,72,online,83,28,[],12,98,82,75
2025-05-13T21:58:11.525109,ATM-00001,7220488,72,online,62,28.6,[],3,94,90,81
2025-05-13T22:03:11.525109,ATM-00001,7215973,72,online,133,23.6,[],15,99,93,90
2025-05-13T22:08:11.525109,ATM-00001,7212249,72,online,70,22.7,[],9,87,88,98
2025-05-13T22:13:11.525109,ATM-00001,7209344,72,online,50,22.8,[],13,91,89,92
2025-05-13T22:18:11.525109,ATM-00001,7204530,72,online,112,21.4,"[""20001""]",3,86,96,99
2025-05-13T22:23:11.525109,ATM-00001,7201051,72,online,30,22.4,"[""C0047""]",5,93,83,96
2025-05-13T22:28:11.525109,ATM-00001,7196921,71,online,123,28,[],6,100,87,81
2025-05-13T22:33:11.525109,ATM-00001,7194830,71,online,58,22.4,[],13,99,83,100
2025-05-13T22:38:11.525109,ATM-00001,7190364,71,online,143,30.2,[],4,100,95,94
2025-05-13T22:43:11.525109,ATM-00001,7187090,71,online,65,19.4,[],10,89,95,83
2025-05-13T22:48:11.525109,ATM-00001,7182463,71,online,40,27.9,[],10,95,80,98
2025-05-13T22:53:11.525109,ATM-00001,7178119,71,online,127,21.3,[],7,86,88,93
2025-05-13T22:58:11.525109,ATM-00001,7174325,71,online,127,27.8,"[""20002""]",4,97,92,80
2025-05-13T23:03:11.525109,ATM-00001,7170029,71,online,109,24.8,"[""20002""]",14,98,96,88
2025-05-13T23:08:11.525109,ATM-00001,7167473,71,online,74,24.2,[],15,99,94,78
2025-05-13T23:13:11.525109,ATM-00001,7163277,71,online,36,26.1,[],6,87,95,87
2025-05-13T23:18:11.525109,ATM-00001,7158998,71,offline,145,26.9,[],5,99,98,88
2025-05-13T23:23:11.525109,ATM-00001,7156454,71,online,98,22.7,[],7,91,80,97
2025-05-13T23:28:11.525109,ATM-00001,7154729,71,online,147,25,[],9,94,93,85
2025-05-13T23:33:11.525109,ATM-00001,7149982,71,online,42,27.2,[],9,94,99,95
2025-05-13T23:38:11.525109,ATM-00001,7145523,71,online,89,26.4,[],5,85,86,98
2025-05-13T23:43:11.525109,ATM-00001,7140682,71,online,116,25.7,"[""20014""]",10,85,100,96
2025-05-13T23:48:11.525109,ATM-00001,7137885,71,online,115,31.6,[],10,96,89,85
2025-05-13T23:53:11.525109,ATM-00001,7133574,71,online,118,30.4,[],12,89,88,98
2025-05-13T23:58:11.525109,ATM-00001,7129622,71,online,24,30.8,[],5,89,85,86
2025-05-14T00:03:11.525109,ATM-00001,7125440,71,online,86,19.1,[],9,94,87,97
2025-05-14T00:08:11.525109,ATM-00001,7121734,71,online,20,26,[],8,96,100,95
2025-05-14T00:13:11.525109,ATM-00001,7117645,71,online,93,28.8,[],9,98,85,79
2025-05-14T00:18:11.525109,ATM-00001,7114596,71,online,129,18,"[""20001""]",15,86,95,77
2025-05-14T00:23:11.525109,ATM-00001,7112597,71,online,85,22.4,[],14,98,88,78
2025-05-14T00:28:11.525109,ATM-00001,7108419,71,online,81,26.4,[],12,100,99,82
2025-05-14T00:33:11.525109,ATM-00001,7105530,71,online,71,21.4,[],6,99,93,92
2025-05-14T00:38:11.525109,ATM-00001,7101065,71,online,122,25.3,[],5,96,96,78
2025-05-14T00:43:11.525109,ATM-00001,7096955,70,online,131,31.5,[],9,96,85,98
2025-05-14T00:48:11.525109,ATM-00001,7094512,70,online,29,24.9,[],12,92,95,92
2025-05-14T00:53:11.525109,ATM-00001,7090167,70,online,112,19.9,[],11,85,92,91
2025-05-14T00:58:11.525109,ATM-00001,7087104,70,online,123,18.4,[],6,94,85,94
2025-05-14T01:03:11.525109,ATM-00001,7083521,70,online,121,24.5,"[""20001""]",9,98,85,92
2025-05-14T01:08:11.525109,ATM-00001,7081373,70,online,135,23.7,[],10,98,94,96
2025-05-14T01:13:11.525109,ATM-00001,7078456,70,online,143,19.1,"[""20014""]",3,96,100,93
2025-05-14T01:18:11.525109,ATM-00001,7074398,70,online,130,25,[],12,92,86,76
2025-05-14T01:23:11.525109,ATM-00001,7070757,70,online,144,21.9,[],5,93,84,87
2025-05-14T01:28:11.525109,ATM-00001,7068450,70,online,80,21.4,[],11,100,95,81
2025-05-14T01:33:11.525109,ATM-00001,7064656,70,online,90,28.9,[],11,98,92,77
2025-05-14T01:38:11.525109,ATM-00001,7061834,70,online,97,18.3,[],8,100,85,83
2025-05-14T01:43:11.525109,ATM-00001,7057616,70,online,72,26.4,[],15,89,92,96
2025-05-14T01:48:11.525109,ATM-00001,7053091,70,online,22,24.5,[],13,94,87,91
2025-05-14T01:53:11.525109,ATM-00001,7049486,70,online,22,18.4,[],12,98,93,96
2025-05-14T01:58:11.525109,ATM-00001,7044715,70,online,88,27,[],8,85,90,77
2025-05-14T02:03:11.525109,ATM-00001,7041589,70,online,99,25,[],6,96,99,90
2025-05-14T02:08:11.525109,ATM-00001,7037876,70,online,93,31.3,[],9,94,99,93
2025-05-14T02:13:11.525109,ATM-00001,7034070,70,online,35,24.8,[],12,99,94,79
2025-05-14T02:18:11.525109,ATM-00001,7031587,70,online,129,22.3,"[""90001""]",13,87,90,82
2025-05-14T02:23:11.525109,ATM-00001,7028626,70,online,22,20.1,[],10,96,81,90
2025-05-14T02:28:11.525109,ATM-00001,7024669,70,online,140,28.7,[],14,92,97,97
2025-05-14T02:33:11.525109,ATM-00001,7022791,70,online,47,21.5,[],11,97,100,94
2025-05-14T02:38:11.525109,ATM-00001,7021071,70,online,131,25.2,[],5,86,95,85
2025-05-14T02:43:11.525109,ATM-00001,7019369,70,online,123,26.6,[],12,87,91,86
2025-05-14T02:48:11.525109,ATM-00001,7014809,70,online,108,31,[],12,90,84,83
2025-05-14T02:53:11.525109,ATM-00001,7011744,70,online,131,22.7,[],5,88,89,98
2025-05-14T02:58:11.525109,ATM-00001,7007150,70,online,99,21.9,[],12,96,100,77
2025-05-14T03:03:11.525109,ATM-00001,7003040,70,online,70,20.9,[],11,87,90,88
2025-05-14T03:08:11.525109,ATM-00001,6998186,69,online,30,24.7,[],13,98,99,86
2025-05-14T03:13:11.525109,ATM-00001,6996163,69,offline,130,29.5,[],4,87,84,91
2025-05-14T03:18:11.525109,ATM-00001,6991849,69,online,148,27.1,[],6,85,92,93
2025-05-14T03:23:11.525109,ATM-00001,6986900,69,online,57,19,[],11,99,96,93
2025-05-14T03:28:11.525109,ATM-00001,6981943,69,online,121,19.9,[],6,85,100,80
2025-05-14T03:33:11.525109,ATM-00001,6977259,69,online,112,20,[],3,95,92,76
2025-05-14T03:38:11.525109,ATM-00001,6972536,69,online,47,26,[],9,86,88,97
2025-05-14T03:43:11.525109,ATM-00001,6967886,69,online,127,22.6,[],11,87,97,83
2025-05-14T03:48:11.525109,ATM-00001,6964732,69,online,81,25.6,"[""20013""]",8,94,94,77
2025-05-14T03:53:11.525109,ATM-00001,6962045,69,online,33,27.6,[],11,99,89,91
2025-05-14T03:58:11.525109,ATM-00001,6957801,69,online,122,23.3,[],15,86,91,87
2025-05-14T04:03:11.525109,ATM-00001,6956097,69,online,99,21.8,[],4,96,80,78
2025-05-14T04:08:11.525109,ATM-00001,6953674,69,online,76,30.8,[],9,96,92,88
2025-05-14T04:13:11.525109,ATM-00001,6951706,69,online,112,18.4,[],3,96,100,86
2025-05-14T04:18:11.525109,ATM-00001,6947539,69,online,144,25.5,[],15,100,98,97
2025-05-14T04:23:11.525109,ATM-00001,6944514,69,online,98,24.8,[],5,86,86,85
2025-05-14T04:28:11.525109,ATM-00001,6942015,69,online,119,29.3,[],4,85,84,89
2025-05-14T04:33:11.525109,ATM-00001,6938041,69,online,89,25,"[""D1500""]",7,90,88,96
2025-05-14T04:38:11.525109,ATM-00001,6935130,69,online,45,19,[],3,89,93,95
2025-05-14T04:43:11.525109,ATM-00001,6931188,69,online,54,21.3,[],13,88,87,100
2025-05-14T04:48:11.525109,ATM-00001,6928160,69,offline,82,19.4,[],5,92,95,92
2025-05-14T04:53:11.525109,ATM-00001,6926422,69,online,118,21,[],5,99,88,95
2025-05-14T04:58:11.525109,ATM-00001,6923918,69,online,126,22.5,"[""20014""]",9,98,97,76
2025-05-14T05:03:11.525109,ATM-00001,6920429,69,online,30,18.4,[],11,96,86,92
2025-05-14T05:08:11.525109,ATM-00001,6918130,69,online,115,30.1,[],4,95,88,82
2025-05-14T05:13:11.525109,ATM-00001,6913495,69,online,105,24.4,[],13,86,95,89
2025-05-14T05:18:11.525109,ATM-00001,6910333,69,online,47,29.2,[],11,88,91,96
2025-05-14T05:23:11.525109,ATM-00001,6908043,69,online,89,24,[],12,95,88,78
2025-05-14T05:28:11.525109,ATM-00001,6903896,69,online,20,30.1,[],8,98,84,87
2025-05-14T05:33:11.525109,ATM-00001,6900095,69,online,112,22.1,[],13,95,87,99
2025-05-14T05:38:11.525109,ATM-00001,6896249,68,online,147,24,[],12,96,99,94
2025-05-14T05:43:11.525109,ATM-00001,6894334,68,online,78,21.9,"[""D1500""]",5,92,97,78
2025-05-14T05:48:11.525109,ATM-00001,6890330,68,online,117,24,[],7,88,96,95
2025-05-14T05:53:11.525109,ATM-00001,6886522,68,online,118,30.4,[],6,97,86,97
2025-05-14T05:58:11.525109,ATM-00001,6883025,68,online,35,27.2,[],6,87,91,77
2025-05-14T06:03:11.525109,ATM-00001,6880268,68,online,70,22.8,[],4,99,80,80
2025-05-14T06:08:11.525109,ATM-00001,6875952,68,online,141,20.6,[],12,91,94,80
2025-05-14T06:13:11.525109,ATM-00001,6873326,68,online,48,24.8,[],12,98,97,80
2025-05-14T06:18:11.525109,ATM-00001,6870730,68,online,107,27.3,[],7,91,83,81
2025-05-14T06:23:11.525109,ATM-00001,6867348,68,online,146,22.3,[],7,99,88,75
2025-05-14T06:28:11.525109,ATM-00001,6863215,68,online,142,20.1,[],4,100,91,88
2025-05-14T06:33:11.525109,ATM-00001,6859683,68,online,34,23.4,[],6,94,88,79
2025-05-14T06:38:11.525109,ATM-00001,6856221,68,online,149,18.5,[],8,95,82,93
2025-05-14T06:43:11.525109,ATM-00001,6853866,68,online,114,30.9,[],9,92,89,92
2025-05-14T06:48:11.525109,ATM-00001,6850828,68,offline,129,29.8,[],10,86,100,96
2025-05-14T06:53:11.525109,ATM-00001,6847082,68,online,50,22.3,[],6,100,91,80
2025-05-14T06:58:11.525109,ATM-00001,6845306,68,online,112,23.3,[],9,88,92,96
2025-05-14T07:03:11.525109,ATM-00001,6842007,68,online,109,30.3,[],10,98,96,83
2025-05-14T07:08:11.525109,ATM-00001,6840301,68,online,42,20.8,[],10,87,80,94
2025-05-14T07:13:11.525109,ATM-00001,6838603,68,online,115,24.7,[],7,96,83,84
2025-05-14T07:18:11.525109,ATM-00001,6833753,68,online,91,26.2,[],8,95,97,99
2025-05-14T07:23:11.525109,ATM-00001,6831052,68,online,74,23.4,[],10,90,99,87
2025-05-14T07:28:11.525109,ATM-00001,6827057,68,online,32,25.5,[],11,87,92,92
2025-05-14T07:33:11.525109,ATM-00001,6823693,68,online,139,28,"[""90001""]",3,86,94,75
2025-05-14T07:38:11.525109,ATM-00001,6820323,68,online,118,21.9,[],6,85,80,87
2025-05-14T07:43:11.525109,ATM-00001,6818643,68,online,51,27.4,[],11,87,96,90
2025-05-14T07:48:11.525109,ATM-00001,6815716,68,online,27,20.5,[],9,92,84,100
2025-05-14T07:53:11.525109,ATM-00001,6811553,68,online,72,29,[],9,95,81,83
2025-05-14T07:58:11.525109,ATM-00001,6808753,68,online,118,30.5,[],3,93,94,82
2025-05-14T08:03:11.525109,ATM-00001,6805139,68,online,56,20.3,[],13,96,88,93
2025-05-14T08:08:11.525109,ATM-00001,6802347,68,online,108,30.1,"[""20014""]",10,91,89,86
2025-05-14T08:13:11.525109,ATM-00001,6800153,68,online,108,29.3,[],7,89,93,76
2025-05-14T08:18:11.525109,ATM-00001,6796412,67,online,26,26.5,[],10,90,94,83
2025-05-14T08:23:11.525109,ATM-00001,6794685,67,online,42,21.6,[],4,97,89,77
2025-05-14T08:28:11.525109,ATM-00001,6792642,67,online,42,27.8,[],9,94,81,95
2025-05-14T08:33:11.525109,ATM-00001,6790122,67,online,93,30.4,[],3,86,93,79
2025-05-14T08:38:11.525109,ATM-00001,6785506,67,online,66,20.3,[],6,96,94,94
2025-05-14T08:43:11.525109,ATM-00001,6782815,67,online,101,30.9,[],11,90,84,85
2025-05-14T08:48:11.525109,ATM-00001,6780800,67,online,91,30.1,[],12,93,99,89
2025-05-14T08:53:11.525109,ATM-00001,6776629,67,online,113,22.4,[],15,95,93,81
2025-05-14T08:58:11.525109,ATM-00001,6772035,67,online,145,23.7,[],10,86,86,77
2025-05-14T09:03:11.525109,ATM-00001,6765333,67,online,52,26.8,[],35,100,91,100
2025-05-14T09:08:11.525109,ATM-00001,6756370,67,online,87,20.5,[],38,91,90,84
2025-05-14T09:13:11.525109,ATM-00001,6746082,67,online,136,22,[],37,92,99,88
2025-05-14T09:18:11.525109,ATM-00001,6733732,67,online,52,23.1,[],24,91,81,94
2025-05-14T09:23:11.525109,ATM-00001,6724965,67,online,83,31,[],17,96,82,90
2025-05-14T09:28:11.525109,ATM-00001,6716161,67,online,93,29.1,[],15,98,97,98
2025-05-14T09:33:11.525109,ATM-00001,6707838,67,online,85,24.6,"[""20013""]",39,95,93,78
2025-05-14T09:38:11.525109,ATM-00001,6700984,67,online,39,18.5,[],15,90,85,78
2025-05-14T09:43:11.525109,ATM-00001,6692789,66,online,106,31.5,[],18,98,99,91
2025-05-14T09:48:11.525109,ATM-00001,6683671,66,online,59,25.8,"[""C0047""]",23,89,85,88
2025-05-14T09:53:11.525109,ATM-00001,6674485,66,online,125,28.4,[],18,94,88,85
2025-05-14T09:58:11.525109,ATM-00001,6665602,66,online,47,22.7,[],25,88,99,87
2025-05-14T10:03:11.525109,ATM-00001,6653599,66,online,132,24.9,[],16,87,83,95
2025-05-14T10:08:11.525109,ATM-00001,6643077,66,online,45,20.9,[],24,90,86,80
2025-05-14T10:13:11.525109,ATM-00001,6632115,66,online,110,29.1,[],36,86,86,81
2025-05-14T10:18:11.525109,ATM-00001,6621223,66,online,68,19.2,[],25,99,82,93
2025-05-14T10:23:11.525109,ATM-00001,6609587,66,online,71,27.8,[],24,95,90,79
2025-05-14T10:28:11.525109,ATM-00001,6597960,65,online,140,24.1,[],35,97,80,80
2025-05-14T10:33:11.525109,ATM-00001,6588942,65,online,92,18.3,[],22,85,99,94
2025-05-14T10:38:11.525109,ATM-00001,6577540,65,online,40,26.4,[],30,98,95,93
2025-05-14T10:43:11.525109,ATM-00001,6566592,65,online,75,27.4,"[""20014""]",35,88,100,93
2025-05-14T10:48:11.525109,ATM-00001,6556753,65,online,137,21.8,[],22,87,99,97
2025-05-14T10:53:11.525109,ATM-00001,6549991,65,online,94,19.3,[],30,95,96,99
2025-05-14T10:58:11.525109,ATM-00001,6538994,65,online,135,21,[],20,100,81,79
2025-05-14T11:03:11.525109,ATM-00001,6526815,65,online,122,23.7,[],28,96,97,98
2025-05-14T11:08:11.525109,ATM-00001,6517214,65,online,42,23.4,"[""C0047""]",37,97,91,99
2025-05-14T11:13:11.525109,ATM-00001,6509628,65,online,84,29.8,[],34,97,91,96
2025-05-14T11:18:11.525109,ATM-00001,6499791,64,online,40,18.3,[],30,87,81,81
2025-05-14T11:23:11.525109,ATM-00001,6492524,64,online,56,24.5,[],16,95,97,87
2025-05-14T11:28:11.525109,ATM-00001,6480927,64,online,104,30.1,[],23,90,86,78
2025-05-14T11:33:11.525109,ATM-00001,6471401,64,online,105,20.3,[],26,98,81,88
2025-05-14T11:38:11.525109,ATM-00001,6463217,64,online,21,28.6,[],18,86,88,76
2025-05-14T11:43:11.525109,ATM-00001,6455290,64,online,97,28.4,[],26,86,97,86
2025-05-14T11:48:11.525109,ATM-00001,6448467,64,online,81,27.4,[],23,90,99,97
2025-05-14T11:53:11.525109,ATM-00001,6437415,64,online,126,21.6,[],20,98,89,89
2025-05-14T11:58:11.525109,ATM-00001,6429266,64,online,88,27.7,[],38,90,89,85
2025-05-14T12:03:11.525109,ATM-00001,6426443,64,online,121,18.2,[],7,85,97,77
2025-05-14T12:08:11.525109,ATM-00001,6422299,64,online,90,19.9,[],12,97,96,95
2025-05-14T12:13:11.525109,ATM-00001,6418790,64,online,67,24.3,[],9,90,80,93
2025-05-14T12:18:11.525109,ATM-00001,6416588,64,online,46,20.3,[],15,97,92,78
2025-05-14T12:23:11.525109,ATM-00001,6413504,64,online,30,26.5,[],5,85,99,99
2025-05-14T12:28:11.525109,ATM-00001,6409281,64,online,23,26.5,[],8,88,90,94
2025-05-14T12:33:11.525109,ATM-00001,6407191,64,online,107,27.1,[],10,86,84,96
2025-05-14T12:38:11.525109,ATM-00001,6403612,64,online,81,25,[],11,97,81,84
2025-05-14T12:43:11.525109,ATM-00001,6400658,64,online,142,30.9,[],5,96,86,89
2025-05-14T12:48:11.525109,ATM-00001,6398519,63,online,29,27.6,[],6,92,80,75
2025-05-14T12:53:11.525109,ATM-00001,6395762,63,online,67,22.7,[],15,98,88,89
2025-05-14T12:58:11.525109,ATM-00001,6392722,63,online,37,20.7,"[""C0047""]",4,96,82,94
2025-05-14T13:03:11.525109,ATM-00001,6388792,63,online,94,31.8,[],14,94,85,79
2025-05-14T13:08:11.525109,ATM-00001,6384874,63,online,70,19.2,[],6,85,98,94
2025-05-14T13:13:11.525109,ATM-00001,6383047,63,online,99,27.7,[],4,96,92,95
2025-05-14T13:18:11.525109,ATM-00001,6379509,63,online,117,24,[],9,94,93,97
2025-05-14T13:23:11.525109,ATM-00001,6376773,63,online,97,22.5,[],15,89,86,79
2025-05-14T13:28:11.525109,ATM-00001,6373331,63,online,99,25.2,[],5,99,99,93
2025-05-14T13:33:11.525109,ATM-00001,6370508,63,online,124,23,[],8,92,100,82
2025-05-14T13:38:11.525109,ATM-00001,6366949,63,online,147,18,[],7,85,93,84
2025-05-14T13:43:11.525109,ATM-00001,6364800,63,online,39,22.5,[],7,93,94,91
2025-05-14T13:48:11.525109,ATM-00001,6362017,63,offline,135,30.5,[],9,91,84,90
2025-05-14T13:53:11.525109,ATM-00001,6360236,63,online,88,26,[],3,96,84,87
2025-05-14T13:58:11.525109,ATM-00001,6355265,63,online,71,29.5,[],7,90,94,79
2025-05-14T14:03:11.525109,ATM-00001,6353193,63,online,123,31.3,[],8,94,86,87
